,user,location,created_at,text,favorite_count,id_str,truncated,is_quote_status,retweet_count,entities,favorited,retweeted,date,time,time_bins,tags_in_text,hashtags_in_text
1854,ArunamAlok,Varanasi,2021-01-09 14:22:45,"RT @ShubhamGupta_11: It’s okay to hide from the world. It’s okay to need help. It’s okay not to be okay.

It’s up to you today to start mak…",0,1347911692047433728,False,False,6,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ShubhamGupta_11', 'name': 'Shubham Gupta', 'id': 1120572975466500096, 'id_str': '1120572975466500096', 'indices': [3, 19]}], 'urls': []}",False,False,9,14,13-18,@ShubhamGupta_11,
1855,Nothingshere5,SHINee World,2021-01-09 13:24:51,"RT @danidonovan: What people think #ADHD is:
- “squirrel!”

When ADHD involves severe difficulty with:
- internal motivation
- regulating e…",0,1347897125074595840,False,False,17078,"{'hashtags': [{'text': 'ADHD', 'indices': [35, 40]}], 'symbols': [], 'user_mentions': [{'screen_name': 'danidonovan', 'name': 'Dani Donovan 🧑🏻\u200d🎨 ADHD Comics', 'id': 16269197, 'id_str': '16269197', 'indices': [3, 15]}], 'urls': []}",False,False,9,13,13-18,@danidonovan, #ADHD 
1856,mybackhurts69,They/He/She | Queer | 🇵🇪,2021-01-09 12:41:36,"RT @danidonovan: What people think #ADHD is:
- “squirrel!”

When ADHD involves severe difficulty with:
- internal motivation
- regulating e…",0,1347886240629202944,False,False,17078,"{'hashtags': [{'text': 'ADHD', 'indices': [35, 40]}], 'symbols': [], 'user_mentions': [{'screen_name': 'danidonovan', 'name': 'Dani Donovan 🧑🏻\u200d🎨 ADHD Comics', 'id': 16269197, 'id_str': '16269197', 'indices': [3, 15]}], 'urls': []}",False,False,9,12,7-12,@danidonovan, #ADHD 
1857,Onserio20,"Kisii, Kenya",2021-01-09 12:31:15,RT @cedellamarley: Thinking of these words on #WorldMentalHealthDay ❤️ This is a reminder to take a moment out of every day to check in wit…,0,1347883632229281792,False,False,67,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [46, 67]}], 'symbols': [], 'user_mentions': [{'screen_name': 'cedellamarley', 'name': 'Cedella Marley', 'id': 195174641, 'id_str': '195174641', 'indices': [3, 17]}], 'urls': []}",False,False,9,12,7-12,@cedellamarley, #WorldMentalHealthDay 
1858,monmm_th,Unknown,2021-01-09 12:11:07,"RT @WHO: We are thrilled to have @SuperM joining our Big Event for Mental Health on #WorldMentalHealthDay!

Stay tuned for #SuperMxWHO!…",0,1347878568764665856,False,False,19762,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [84, 105]}, {'text': 'SuperMxWHO', 'indices': [123, 134]}], 'symbols': [], 'user_mentions': [{'screen_name': 'WHO', 'name': 'World Health Organization (WHO)', 'id': 14499829, 'id_str': '14499829', 'indices': [3, 7]}, {'screen_name': 'superm', 'name': 'SuperM', 'id': 1135806843773542401, 'id_str': '1135806843773542401', 'indices': [33, 40]}], 'urls': []}",False,False,9,12,7-12,"@WHO, @SuperM"," #WorldMentalHealthDay! ,  #SuperMxWHO!… "
1859,monmm_th,Unknown,2021-01-09 12:10:45,"RT @SMTOWNGLOBAL: SuperM to participate in online event run by 'World Health Organization' on Oct. 10 for World Mental Health Day!

To perf…",0,1347878476775186432,False,False,11384,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SMTOWNGLOBAL', 'name': 'SMTOWN', 'id': 884378714, 'id_str': '884378714', 'indices': [3, 16]}], 'urls': []}",False,False,9,12,7-12,@SMTOWNGLOBAL,
1860,frn_sf,Unknown,2021-01-09 11:03:14,"RT @SMTOWNGLOBAL: #SuperM, the only K-pop act to participate in @WHO's Big Event for Mental Health, performs consoling stage for #WorldMent…",0,1347861481975517184,False,False,10347,"{'hashtags': [{'text': 'SuperM', 'indices': [18, 25]}], 'symbols': [], 'user_mentions': [{'screen_name': 'SMTOWNGLOBAL', 'name': 'SMTOWN', 'id': 884378714, 'id_str': '884378714', 'indices': [3, 16]}, {'screen_name': 'WHO', 'name': 'World Health Organization (WHO)', 'id': 14499829, 'id_str': '14499829', 'indices': [64, 68]}], 'urls': []}",False,False,9,11,7-12,"@SMTOWNGLOBAL, ""@WHOs"""," #SuperM, ,  #WorldMent… "
1861,NoahsART3,Manchester,2021-01-09 09:09:24,RT @lwuksystems: Co-production of local mental health systems means talking to people with lived experience &amp; redesigning support with them…,0,1347832836586409984,False,False,5,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'lwuksystems', 'name': 'LivingWellSystems', 'id': 1110644822619181056, 'id_str': '1110644822619181056', 'indices': [3, 15]}], 'urls': []}",False,False,9,9,7-12,@lwuksystems,
1862,John68724636,the earth and its happiness.,2021-01-09 09:03:50,RT @UB40: We are supporting #worldmentalhealthday don't suffer in silence there's open ears all around! Big Love ❤️💛💚 https://t.co/VhfYsXp6…,0,1347831437492428800,False,False,21,"{'hashtags': [{'text': 'worldmentalhealthday', 'indices': [28, 49]}], 'symbols': [], 'user_mentions': [{'screen_name': 'UB40', 'name': 'ALI CAMPBELL & ASTRO', 'id': 30661607, 'id_str': '30661607', 'indices': [3, 8]}], 'urls': []}",False,False,9,9,7-12,@UB40, #worldmentalhealthday 
1863,Siyabon28785356,South Africa📍. ,2021-01-09 08:01:35,RT @VexKing: Important reminder! #WorldMentalHealthDay https://t.co/LPsFua8x1v,0,1347815769246199808,False,False,879,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [33, 54]}], 'symbols': [], 'user_mentions': [{'screen_name': 'VexKing', 'name': 'Vex King', 'id': 30978968, 'id_str': '30978968', 'indices': [3, 11]}], 'urls': [], 'media': [{'id': 1314845730302038018, 'id_str': '1314845730302038018', 'indices': [55, 78], 'media_url': 'http://pbs.twimg.com/media/Ej9FObEXkAIb3yb.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ej9FObEXkAIb3yb.jpg', 'url': 'https://t.co/LPsFua8x1v', 'display_url': 'pic.twitter.com/LPsFua8x1v', 'expanded_url': 'https://twitter.com/VexKing/status/1314845735154864128/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1638, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 960, 'h': 1200, 'resize': 'fit'}}, 'source_status_id': 1314845735154864128, 'source_status_id_str': '1314845735154864128', 'source_user_id': 30978968, 'source_user_id_str': '30978968'}]}",False,False,9,8,7-12,@VexKing, #WorldMentalHealthDay 
1864,Pradeep07584129,Unknown,2021-01-09 06:18:52,"RT @StMSGfansworld: For mental health &amp; fitness, make the trio of meditation, yoga and pranayama a part of your daily routine.
#WorldMental…",0,1347789920518111232,False,False,471,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'StMSGfansworld', 'name': 'Saint Dr. MSG Fans World', 'id': 828659818428846086, 'id_str': '828659818428846086', 'indices': [3, 18]}], 'urls': []}",False,False,9,6,0-6,@StMSGfansworld, #WorldMental… 
1865,Pradeep07584129,Unknown,2021-01-09 06:18:48,"RT @StMSGfansworld: If you're struggling with impatience, stress, short temper &amp; complaining nature, then meditation is the ultimate soluti…",0,1347789905741549568,False,False,297,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'StMSGfansworld', 'name': 'Saint Dr. MSG Fans World', 'id': 828659818428846086, 'id_str': '828659818428846086', 'indices': [3, 18]}], 'urls': []}",False,False,9,6,0-6,@StMSGfansworld,
1866,Daiavalos5,5SOS,2021-01-09 05:59:12,"RT @Michael5SOS: my DMs are open to all for the next hour, if anybody needs to talk please send me a message and I'll try and respond. #Wor…",0,1347784971558248448,False,False,15344,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Michael5SOS', 'name': 'michael clifford', 'id': 403246803, 'id_str': '403246803', 'indices': [3, 15]}], 'urls': []}",False,False,9,5,0-6,@Michael5SOS, #Wor… 
1867,jisungchy,⁰³ᴸ──𖡜̸｡selective,2021-01-09 05:04:43,"RT @WHO: TAEYONG said #BetterDaysForAll.

Yesss!!!
We agree wholeheartedly, @SuperM ❤️

#SuperMxWHO #SuperM
#WorldMentalHealthDay
#MoveForM…",0,1347771262215491584,False,False,10153,"{'hashtags': [{'text': 'BetterDaysForAll', 'indices': [22, 39]}, {'text': 'SuperMxWHO', 'indices': [88, 99]}, {'text': 'SuperM', 'indices': [100, 107]}, {'text': 'WorldMentalHealthDay', 'indices': [108, 129]}], 'symbols': [], 'user_mentions': [{'screen_name': 'WHO', 'name': 'World Health Organization (WHO)', 'id': 14499829, 'id_str': '14499829', 'indices': [3, 7]}, {'screen_name': 'superm', 'name': 'SuperM', 'id': 1135806843773542401, 'id_str': '1135806843773542401', 'indices': [76, 83]}], 'urls': []}",False,False,9,5,0-6,"@WHO, @SuperM"," #BetterDaysForAll. ,  #SuperMxWHO ,  #SuperM ,  #WorldMentalHealthDay ,  #MoveForM… "
1868,EllieMa56209561,Unknown,2021-01-09 04:40:52,RT @danielhowell: fun #worldmentalhealthday social media game! think about how the accounts you follow affect your mental health and if the…,1,1347765257222164480,False,False,7941,"{'hashtags': [{'text': 'worldmentalhealthday', 'indices': [22, 43]}], 'symbols': [], 'user_mentions': [{'screen_name': 'danielhowell', 'name': 'Daniel Howell', 'id': 40059553, 'id_str': '40059553', 'indices': [3, 16]}], 'urls': []}",False,False,9,4,0-6,@danielhowell, #worldmentalhealthday 
1869,alialzanaty1,Unknown,2021-01-09 01:54:24,@antonioguterres @UN @DrTedros Our prayers for all medical and auxiliary medical teams all over the world. These he… https://t.co/9I6KDAwUKN,1,1347723364773847040,True,False,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'antonioguterres', 'name': 'António Guterres', 'id': 811229675758505984, 'id_str': '811229675758505984', 'indices': [0, 16]}, {'screen_name': 'UN', 'name': 'United Nations', 'id': 14159148, 'id_str': '14159148', 'indices': [17, 20]}, {'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [21, 30]}], 'urls': [{'url': 'https://t.co/9I6KDAwUKN', 'expanded_url': 'https://twitter.com/i/web/status/1347723364773847041', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",False,False,9,1,0-6,"@antonioguterres, @UN, @DrTedros",
1870,alialzanaty1,Unknown,2021-01-09 01:53:46,@antonioguterres @DrTedros Our prayers for all medical and auxiliary medical teams all over the world. These heroes… https://t.co/RhqIisC70v,0,1347723205818134528,True,False,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'antonioguterres', 'name': 'António Guterres', 'id': 811229675758505984, 'id_str': '811229675758505984', 'indices': [0, 16]}, {'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [17, 26]}], 'urls': [{'url': 'https://t.co/RhqIisC70v', 'expanded_url': 'https://twitter.com/i/web/status/1347723205818134530', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",False,False,9,1,0-6,"@antonioguterres, @DrTedros",
1871,alialzanaty1,Unknown,2021-01-09 01:52:59,@WHO @DrTedros @DrTedros Our prayers for all medical and auxiliary medical teams all over the world. These heroes a… https://t.co/eY34tIPKa1,0,1347723009990291456,True,False,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'WHO', 'name': 'World Health Organization (WHO)', 'id': 14499829, 'id_str': '14499829', 'indices': [0, 4]}, {'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [5, 14]}, {'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [15, 24]}], 'urls': [{'url': 'https://t.co/eY34tIPKa1', 'expanded_url': 'https://twitter.com/i/web/status/1347723009990291456', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",False,False,9,1,0-6,"@WHO, @DrTedros, @DrTedros",
1872,alialzanaty1,Unknown,2021-01-09 01:52:48,@WHO @DrTedros @DrTedros Our prayers for all medical and auxiliary medical teams all over the world. These heroes a… https://t.co/ApT5Zwknmt,0,1347722962133245952,True,False,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'WHO', 'name': 'World Health Organization (WHO)', 'id': 14499829, 'id_str': '14499829', 'indices': [0, 4]}, {'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [5, 14]}, {'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [15, 24]}], 'urls': [{'url': 'https://t.co/ApT5Zwknmt', 'expanded_url': 'https://twitter.com/i/web/status/1347722962133245958', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",False,False,9,1,0-6,"@WHO, @DrTedros, @DrTedros",
1873,alialzanaty1,Unknown,2021-01-09 01:52:34,@WHO @DrTedros @DrTedros Our prayers for all medical and auxiliary medical teams all over the world. These heroes a… https://t.co/C3GLbLpFHy,0,1347722903912116224,True,False,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'WHO', 'name': 'World Health Organization (WHO)', 'id': 14499829, 'id_str': '14499829', 'indices': [0, 4]}, {'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [5, 14]}, {'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [15, 24]}], 'urls': [{'url': 'https://t.co/C3GLbLpFHy', 'expanded_url': 'https://twitter.com/i/web/status/1347722903912116224', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",False,False,9,1,0-6,"@WHO, @DrTedros, @DrTedros",
1874,alialzanaty1,Unknown,2021-01-09 01:51:42,@UNDP @PNUDLAC @LFLopezCalva @DrTedros Our prayers for all medical and auxiliary medical teams all over the world.… https://t.co/LwAeFPZ8QT,0,1347722687611867136,True,False,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'UNDP', 'name': 'UN Development', 'id': 20596281, 'id_str': '20596281', 'indices': [0, 5]}, {'screen_name': 'PNUDLAC', 'name': 'PNUD América Latina y el Caribe', 'id': 352449761, 'id_str': '352449761', 'indices': [6, 14]}, {'screen_name': 'LFLopezCalva', 'name': 'Luis Felipe López-Calva', 'id': 1037386108118687744, 'id_str': '1037386108118687744', 'indices': [15, 28]}, {'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [29, 38]}], 'urls': [{'url': 'https://t.co/LwAeFPZ8QT', 'expanded_url': 'https://twitter.com/i/web/status/1347722687611867137', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}",False,False,9,1,0-6,"@UNDP, @PNUDLAC, @LFLopezCalva, @DrTedros",
1875,alialzanaty1,Unknown,2021-01-09 01:50:59,@FuryThoughts @antonioguterres @UN @DrTedros Our prayers for all medical and auxiliary medical teams all over the w… https://t.co/14TmnRIxfq,0,1347722505851691008,True,False,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'FuryThoughts', 'name': 'ጓል ትግራይ💛❤️', 'id': 1330229671976427520, 'id_str': '1330229671976427520', 'indices': [0, 13]}, {'screen_name': 'antonioguterres', 'name': 'António Guterres', 'id': 811229675758505984, 'id_str': '811229675758505984', 'indices': [14, 30]}, {'screen_name': 'UN', 'name': 'United Nations', 'id': 14159148, 'id_str': '14159148', 'indices': [31, 34]}, {'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [35, 44]}], 'urls': [{'url': 'https://t.co/14TmnRIxfq', 'expanded_url': 'https://twitter.com/i/web/status/1347722505851691008', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",False,False,9,1,0-6,"@FuryThoughts, @antonioguterres, @UN, @DrTedros",
1876,alialzanaty1,Unknown,2021-01-09 01:50:44,@asurvivalstory @antonioguterres @AbiyAhmedAli @DrTedros Our prayers for all medical and auxiliary medical teams al… https://t.co/qpySEJFD67,0,1347722444547776512,True,False,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'asurvivalstory', 'name': 'ℛℯ𝓅𝓊𝒷𝓁𝒾𝒸 ℴ𝒻 𝒯𝒾ℊ𝓇𝒶𝓎 💊', 'id': 1325975568882479104, 'id_str': '1325975568882479104', 'indices': [0, 15]}, {'screen_name': 'antonioguterres', 'name': 'António Guterres', 'id': 811229675758505984, 'id_str': '811229675758505984', 'indices': [16, 32]}, {'screen_name': 'AbiyAhmedAli', 'name': 'Abiy Ahmed Ali 🇪🇹', 'id': 1168167671151628290, 'id_str': '1168167671151628290', 'indices': [33, 46]}, {'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [47, 56]}], 'urls': [{'url': 'https://t.co/qpySEJFD67', 'expanded_url': 'https://twitter.com/i/web/status/1347722444547776524', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",False,False,9,1,0-6,"@asurvivalstory, @antonioguterres, @AbiyAhmedAli, @DrTedros",
1877,alialzanaty1,Unknown,2021-01-09 01:50:21,@Mandeep_Dh @antonioguterres @WHO @UN @UNDP @GHS @DrTedros Our prayers for all medical and auxiliary medical teams… https://t.co/J7o1fMcjoK,0,1347722345977405440,True,False,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Mandeep_Dh', 'name': 'Mandeep Dhaliwal', 'id': 363161160, 'id_str': '363161160', 'indices': [0, 11]}, {'screen_name': 'antonioguterres', 'name': 'António Guterres', 'id': 811229675758505984, 'id_str': '811229675758505984', 'indices': [12, 28]}, {'screen_name': 'WHO', 'name': 'World Health Organization (WHO)', 'id': 14499829, 'id_str': '14499829', 'indices': [29, 33]}, {'screen_name': 'UN', 'name': 'United Nations', 'id': 14159148, 'id_str': '14159148', 'indices': [34, 37]}, {'screen_name': 'UNDP', 'name': 'UN Development', 'id': 20596281, 'id_str': '20596281', 'indices': [38, 43]}, {'screen_name': 'GHS', 'name': 'Global Health Strategies', 'id': 201421060, 'id_str': '201421060', 'indices': [44, 48]}, {'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [49, 58]}], 'urls': [{'url': 'https://t.co/J7o1fMcjoK', 'expanded_url': 'https://twitter.com/i/web/status/1347722345977405445', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}",False,False,9,1,0-6,"@Mandeep_Dh, @antonioguterres, @WHO, @UN, @UNDP, @GHS, @DrTedros",
1878,alialzanaty1,Unknown,2021-01-09 01:50:00,@antonioguterres @DrTedros Our prayers for all medical and auxiliary medical teams all over the world. These heroes… https://t.co/e5rMXWmzoH,0,1347722257821478912,True,False,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'antonioguterres', 'name': 'António Guterres', 'id': 811229675758505984, 'id_str': '811229675758505984', 'indices': [0, 16]}, {'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [17, 26]}], 'urls': [{'url': 'https://t.co/e5rMXWmzoH', 'expanded_url': 'https://twitter.com/i/web/status/1347722257821478913', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",False,False,9,1,0-6,"@antonioguterres, @DrTedros",
1879,Saichukan,"Murfreesboro, TN",2021-01-09 00:49:37,"RT @danidonovan: What people think #ADHD is:
- “squirrel!”

When ADHD involves severe difficulty with:
- internal motivation
- regulating e…",0,1347707061136621568,False,False,17078,"{'hashtags': [{'text': 'ADHD', 'indices': [35, 40]}], 'symbols': [], 'user_mentions': [{'screen_name': 'danidonovan', 'name': 'Dani Donovan 🧑🏻\u200d🎨 ADHD Comics', 'id': 16269197, 'id_str': '16269197', 'indices': [3, 15]}], 'urls': []}",False,False,9,0,0-6,@danidonovan, #ADHD 
1880,MitchIWCT,Unknown,2021-01-09 00:35:55,"RT @Michael5SOS: my DMs are open to all for the next hour, if anybody needs to talk please send me a message and I'll try and respond. #Wor…",0,1347703614110838784,False,False,15344,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Michael5SOS', 'name': 'michael clifford', 'id': 403246803, 'id_str': '403246803', 'indices': [3, 15]}], 'urls': []}",False,False,9,0,0-6,@Michael5SOS, #Wor… 
1881,sinceightsix,SHE18THEY黒,2021-01-08 22:29:30,"RT @marcrebillet: TALK IT OUT

#WorldMentalHealthDay https://t.co/g1LZt6dE3R",0,1347671799392317440,False,False,3531,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [31, 52]}], 'symbols': [], 'user_mentions': [{'screen_name': 'marcrebillet', 'name': 'Marc Rebillet', 'id': 1028115176149667840, 'id_str': '1028115176149667840', 'indices': [3, 16]}], 'urls': [], 'media': [{'id': 1315005893914755072, 'id_str': '1315005893914755072', 'indices': [53, 76], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1315005893914755072/pu/img/ZdKXgzsgptkiAX8a.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1315005893914755072/pu/img/ZdKXgzsgptkiAX8a.jpg', 'url': 'https://t.co/g1LZt6dE3R', 'display_url': 'pic.twitter.com/g1LZt6dE3R', 'expanded_url': 'https://twitter.com/marcrebillet/status/1315006090296193024/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 672, 'h': 672, 'resize': 'fit'}, 'large': {'w': 672, 'h': 672, 'resize': 'fit'}, 'medium': {'w': 672, 'h': 672, 'resize': 'fit'}}, 'source_status_id': 1315006090296193024, 'source_status_id_str': '1315006090296193024', 'source_user_id': 1028115176149667840, 'source_user_id_str': '1028115176149667840'}]}",False,False,8,22,19-23,@marcrebillet, #WorldMentalHealthDay 
1882,jonnybaseball18,"Alabama, USA",2021-01-08 19:41:30,"RT @marcrebillet: TALK IT OUT

#WorldMentalHealthDay https://t.co/g1LZt6dE3R",0,1347629522242433024,False,False,3531,"{'hashtags': [{'text': 'WorldMentalHealthDay', 'indices': [31, 52]}], 'symbols': [], 'user_mentions': [{'screen_name': 'marcrebillet', 'name': 'Marc Rebillet', 'id': 1028115176149667840, 'id_str': '1028115176149667840', 'indices': [3, 16]}], 'urls': [], 'media': [{'id': 1315005893914755072, 'id_str': '1315005893914755072', 'indices': [53, 76], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1315005893914755072/pu/img/ZdKXgzsgptkiAX8a.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1315005893914755072/pu/img/ZdKXgzsgptkiAX8a.jpg', 'url': 'https://t.co/g1LZt6dE3R', 'display_url': 'pic.twitter.com/g1LZt6dE3R', 'expanded_url': 'https://twitter.com/marcrebillet/status/1315006090296193024/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 672, 'h': 672, 'resize': 'fit'}, 'large': {'w': 672, 'h': 672, 'resize': 'fit'}, 'medium': {'w': 672, 'h': 672, 'resize': 'fit'}}, 'source_status_id': 1315006090296193024, 'source_status_id_str': '1315006090296193024', 'source_user_id': 1028115176149667840, 'source_user_id_str': '1028115176149667840'}]}",False,False,8,19,19-23,@marcrebillet, #WorldMentalHealthDay 
1883,laurelannestark,"Victoria, British Columbia",2021-01-08 19:04:22,"RT @laurelannestark: Our research shows, if you're a self-employed woman, chances are your mental health isn't the greatest - but meditatin…",0,1347620176792051712,False,False,2,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'laurelannestark', 'name': 'Laurel Anne Stark', 'id': 28011693, 'id_str': '28011693', 'indices': [3, 19]}], 'urls': []}",False,False,8,19,19-23,@laurelannestark,
1884,DorisMoonlight,Honeymoon ãve.,2021-01-08 18:24:30,"RT @rarebeauty: Happy World Mental Health Day, friends! 🎉 Come hang with us all day long for our first ever Mental Health Social Summit. To…",0,1347610143362600960,False,False,1415,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rarebeauty', 'name': 'Rare Beauty', 'id': 1222282820153835520, 'id_str': '1222282820153835520', 'indices': [3, 14]}], 'urls': []}",False,False,8,18,13-18,@rarebeauty,
1885,race_4_truth,United Kingdom,2021-01-08 17:25:05,"Does the #Hypocrisy of @CR_UK CEO @Michelle_CRUK know any limits?
Read about it here: https://t.co/ycm1fSLTrr… https://t.co/aFKwEOyd9i",0,1347595191201488896,True,False,0,"{'hashtags': [{'text': 'Hypocrisy', 'indices': [9, 19]}], 'symbols': [], 'user_mentions': [{'screen_name': 'CR_UK', 'name': 'Cancer Research UK', 'id': 20693661, 'id_str': '20693661', 'indices': [23, 29]}, {'screen_name': 'Michelle_CRUK', 'name': 'Michelle Mitchell', 'id': 746929086, 'id_str': '746929086', 'indices': [34, 48]}], 'urls': [{'url': 'https://t.co/ycm1fSLTrr', 'expanded_url': 'http://ow.ly/HxsS50x1nMX', 'display_url': 'ow.ly/HxsS50x1nMX', 'indices': [86, 109]}, {'url': 'https://t.co/aFKwEOyd9i', 'expanded_url': 'https://twitter.com/i/web/status/1347595191201488896', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [111, 134]}]}",False,False,8,17,13-18,"@CR_UK, @Michelle_CRUK", #Hypocrisy 
1886,leetyeji,she/her,2021-01-08 16:34:13,"RT @superm: A Day with WHO, Let’s Look After our Mental Health with SuperM!

#SuperM #WHO @WHO
#WorldMentalHealthDay
#MoveForMentalHealth
#…",0,1347582389623558144,False,False,16572,"{'hashtags': [{'text': 'SuperM', 'indices': [77, 84]}, {'text': 'WHO', 'indices': [85, 89]}, {'text': 'WorldMentalHealthDay', 'indices': [95, 116]}, {'text': 'MoveForMentalHealth', 'indices': [117, 137]}], 'symbols': [], 'user_mentions': [{'screen_name': 'superm', 'name': 'SuperM', 'id': 1135806843773542401, 'id_str': '1135806843773542401', 'indices': [3, 10]}, {'screen_name': 'WHO', 'name': 'World Health Organization (WHO)', 'id': 14499829, 'id_str': '14499829', 'indices': [90, 94]}], 'urls': []}",False,False,8,16,13-18,"@superm, @WHO"," #SuperM ,  #WHO ,  #WorldMentalHealthDay ,  #MoveForMentalHealth ,  #… "
1887,ManishN58653001,Unknown,2021-01-08 16:05:26,"RT @TheSantoshKark1: I have my demons, you have your demons.
Mine torture me in a unique way, your torture you in a unique way.
I can’t tea…",0,1347575146786144256,False,False,7,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'TheSantoshKark1', 'name': 'Santosh Karki', 'id': 1144086945871458304, 'id_str': '1144086945871458304', 'indices': [3, 19]}], 'urls': []}",False,False,8,16,13-18,@TheSantoshKark1,
1888,sjogcs,Unknown,2021-01-08 15:30:51,RT @MaryButlerTD: During challenging times it is important to be aware of the services supporting our young people. I launched this Mental…,0,1347566444444348416,False,False,18,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MaryButlerTD', 'name': 'Mary Butler TD', 'id': 244689557, 'id_str': '244689557', 'indices': [3, 16]}], 'urls': []}",False,False,8,15,13-18,@MaryButlerTD,
